id	comment_text	toxicity	gender
6119921	"Still trying to figure out what this article was meant to be about. It starts off suggesting Columbus Day shouldn't be replaced by a day recognizing indigenous peoples, and then moves on into this winding ""I'm not racist but.."" white guy rant about how sharing power with other groups on the internet and other public spheres in day to day life is making him uncomfortable and how frustrated he is that this discomfort is interpreted by everyone else as being just that. It ended without concluding on anything and even retracted the initial thesis of the article. 

There is nothing wrong with turning the narrative of that initial encounter between European explorers and indigenous people over to indigenous peoples to tell. After all, Columbus wasn't the only party in that initial encounter.

This just seems like another rant by a white guy that happens every so often where he simultaneously tries to sever any culpability to a colonial past(and rightly so) but while also trying to defend it."	0	1
6167367	"“Colorado woman denied pardon by governor re-enters sanctuary in Fort Collins church""
If she had only brutally murdered her co-workers Hickenlooper surely would have injected himself into this situation like he did for Nathan Dunlap."	0	0
5196360	"And why the Democrats keep losing seats in the House and Senate?  

""Democracy, a theory based on the assumption that mathematicians and peasants are equal, can never work. Wisdom is not additive; its maximum is that of the wisest man in a given group.""

""Democracy is based on the assumption that a million men are wiser than one man. How’s that again? I missed something.
Autocracy is based on the assumption that one man is wiser than a million men. Let’s play that over again, too. Who decides? 
— Robert Heinlein"	0	1
455926	Hillary is pathetic and an embarrassment to all women of honor and integrity.	1	0
5061558	Doesn't matter.  UConn's stacked team will win yet another NCAA title.  There is no parity in women's basketball.	0	0
746064	"The point is you have to START. Success is a HABIT. at some point you have to choose to do something beneficial to your long term goals. Even if it is only $5 a week. Skip a trip to 7-11, exercise some self control and self discipline.

Don't buy that pair of $200 air jordans. Go to wal mart and put that other $180 into something productive. How are your talking about ""dignity"" when people are blowing money on shoes and drugs, when their kids have no food to eat ?

We have a client in Waianae that uses some of the same arguments that you just did, DEMANDING her expectation of ""dignity."" This is the same woman that stands (pimps) her skinny 9 year old child on the corner near pizza hut and makes him hold a sign ""hungry, need food.""  People feel horrible and give the kid money. She promptly collects it as she needs to support her daily drug habit. Meanwhile the kid is sitting at our place not having eaten all day. Don't you preach to me about ""dignity."" My mom would kick her ass."	1	0
5056568	The breast thing is more cultural than inherent. I spent three years as a teenager in a tropical country where there was neither law nor social pressure requiring women's breasts to be covered. As a result, they often weren't; you were likely to see bare female chests in the same contexts in which you were likely to see bare male chests. Nobody except newly arrived foreigners from cultures that mandated breast concealment paid any attention.	0	0
5224677	"I see the New Yorker is reporting that Ivanka is giving the profits to charity. Which charity I do not know. Surely not the Trump Foundation. And the word ""profit"" is troubling as it doesn't mean much unless she means her advance and all future royalties. Also, she says she won't promote the book publicly (except on twitter) as I suspect she knows that might be illegal if she and her husband are on the White House payroll. As well, it is being conceded by the Ivanka  clothing line that this was a ploy to improve the brand's image. (Apparently the book is rife with references to her products and how they assist the working woman.)"	0	0
1083894	Over 50% of white women voted for Trump.  What that tells me is that we have a lot of messed up, ill informed women casting votes.  Don't ask me to respect them.  I won't stand for stupid.	1	0
515564	You apparently can say whatever you want about Mexicans, Hispanics & Black people, but the Republican Party draws the line on white women.	1	0
6305466	"Sixteen women have accused Trump of sexual assault.

Unfortunately you'll run out of fingers counting that high."	1	0
5767724	"Sometimes the idiocy of those who want to ""criminalize abortion"" is palpable!  We all know that abortions NEVER took place before Roe v Wade, don't we?  We all know that women with access to money never traveled to an area where abortion was legal, don't we?  We all know that women without access to money never had back alley abortions conducted by the vilest of human beings, don't we?  As I love to quote here:  """	1	0
